type,resource_type,resource_status,recommendation,tags,expected_duration,locale,name,creator,description,thumbnail,link,online_link,registration_link,event_address,date_from,date_to
,,,,,,fr,Comment Vaincre Le Burn Out ?,Jesus.net,"Saison de burn out ? Tempête difficile ? Extrême fatigue ? Dépression ? Mélancolie ? Lorsque vous traversez cela, parfois, rien ne semble logique, rien n’a de sens et tout semble impossible. Avec ce plan, j’aimerais vous encourager à ne jamais oublier que chaque jour est une nouvelle opportunité divine, de vous saisir de la victoire de Jésus-Christ. l Bruno Picard",https://www.bible.com/_next/image?url=https%3A%2F%2Fimageproxy.youversionapi.com%2Fhttps%3A%2F%2Fs3.amazonaws.com%2Fyvplans%2F25157%2F1280x720.jpg&w=3840&q=75,https://www.bible.com/fr/reading-plans/25157-comment-vaincre-le-burn-out,,,,,
resource,reading_plan,,9,,22,,,,,,,,,,,
,,,,,,fr,"Elie, Homme De Courage, Homme De Foi, Homme De Dieu",GlobalRize,"La Bible est pleine d'histoires de personnes essayant de vivre pour la gloire de Dieu. Elie c'est un prophète qui s'est engagé envers Dieu de tout son cœur et de toute son âme, mais qui a été aussi frappé par le découragement et la dépression. Il affronte le roi sans crainte, mais s'enfuit de la reine. Et dans tout cela, Dieu continue de prendre soin de son serviteur.",https://www.bible.com/_next/image?url=https%3A%2F%2Fimageproxy.youversionapi.com%2Fhttps%3A%2F%2Fs3.amazonaws.com%2Fyvplans%2F29555%2F1280x720.jpg&w=3840&q=75,https://www.bible.com/fr/reading-plans/29555-elie-homme-de-courage-homme-de-foi-homme-de-dieu,,,,,
resource,reading_plan,,9,,7,,,,,,,,,,,
,,,,,,fr,Engourdi,Vanessa Bryan,"""Es-tu insensible à la vie ? Dans les 7 prochains jours, apprends comment obtenir les clés pour déverrouiller une vie passionnée vécue pour le Christ, encore une fois.""",https://www.bible.com/_next/image?url=https%3A%2F%2Fimageproxy.youversionapi.com%2Fhttps%3A%2F%2Fs3.amazonaws.com%2Fyvplans%2F39923%2F1280x720.jpg&w=3840&q=75,https://www.bible.com/fr/reading-plans/39923-engourdi,,,,,
resource,reading_plan,,9,,5,,,,,,,,,,,
,,,,,,fr,DÉPRESSION - RÉPONSES CONCRÈTES DE LA BIBLE,Eric Rachel Dufour,"Vous aimez sincèrement Dieu, mais vous êtes perdus face à ces personnes qui n’ont pour toutes réponses à vos questionnements que “Prie plus. Fais confiance au Seigneur. Lis plus ta Bible…”  Ne désespérez pas ! Oui, un chrétien peut être en dépression. La Bible nous présente plusieurs exemples, des explications sur les causes et nous offre des solutions concrètes et pratiques pour nous en sortir.",https://www.bible.com/_next/image?url=https%3A%2F%2Fimageproxy.youversionapi.com%2Fhttps%3A%2F%2Fs3.amazonaws.com%2Fyvplans%2F49103%2F1280x720.jpg&w=3840&q=75,https://www.bible.com/fr/reading-plans/49103-depression-reponses-concretes-de-la-bible,,,,,
resource,reading_plan,,9,,3,,,,,,,,,,,
,,,,,,fr,Habaquq La Foi Dans La Souffrance,GBU (Groupes Bibliques Universitaire),Il arrive souvent que les circonstances nous dépassent et nous semblent incompatibles avec ce que nous savons de Dieu. Habaquq a été confronté à ces questions et son cheminement de l’incompréhension à la louange sera un véritable exemple de foi pour nous. Le texte du jour est accompagné de quelques questions pour votre réflexion et de pistes d’appropriation.,https://www.bible.com/_next/image?url=https%3A%2F%2Fimageproxy.youversionapi.com%2Fhttps%3A%2F%2Fs3.amazonaws.com%2Fyvplans%2F14086%2F1280x720.jpg&w=3840&q=75,https://www.bible.com/fr/reading-plans/14086-habaquq-la-foi-dans-la-souffrance,,,,,
resource,reading_plan,,9,,3,,,,,,,,,,,
,,,,,,fr,Genèse et Narnia,Theological Bites,Les livres de Narnia contiennent de nombreux enseignements bibliques. Avec cette dévotion vous verrez le livre de la Genèse d'une manière différente et vous en apprendrez un peu plus sur la richesse littéraire de C.S. Lewis.,https://www.bible.com/_next/image?url=https%3A%2F%2Fimageproxy.youversionapi.com%2Fhttps%3A%2F%2Fs3.amazonaws.com%2Fyvplans%2F50800%2F1280x720.jpg&w=3840&q=75,https://www.bible.com/fr/reading-plans/50800-genese-et-narnia,,,,,
resource,reading_plan,,9,,7,,,,,,,,,,,
,,,,,,fr,Dieu Vous Dit : Ne Crains Pas,Jesus.net,"Plus le temps avance, plus le niveau d’anxiété et de peur ne cesse d’augmenter dans la vie de millions de personnes de par le monde. Malheureusement, les chrétiens semblent également vivre dans la crainte. C’est compréhensible mais, j’aimerais vous encourager, parce qu’en tant qu’enfants de Dieu, nous ne sommes pas tenus de subir la peur. Venez lire ce plan. Bruno Picard",https://www.bible.com/_next/image?url=https%3A%2F%2Fimageproxy.youversionapi.com%2Fhttps%3A%2F%2Fs3.amazonaws.com%2Fyvplans%2F24322%2F1280x720.jpg&w=3840&q=75,https://www.bible.com/fr/reading-plans/24322-dieu-vous-dit-ne-crains-pas,,,,,
resource,reading_plan,,9,,3,,,,,,,,,,,
,,,,,,fr,Comment PROTÉGER sa maison des attaques démoniaques ?,Jérémy Pothin,"Votre maison est-elle spirituellement protégée ? Beaucoup ignorent que certains objets ou événements passés peuvent ouvrir la porte à l’oppression démoniaque. Dans ces chapitres, découvrez trois clés bibliques puissantes pour sécuriser votre foyer : nettoyer spirituellement les lieux, purifier la terre, et consacrer votre maison à Dieu. Des conseils pratiques et inspirés pour vivre dans un lieu de paix, de sécurité et de présence divine.",https://www.bible.com/_next/image?url=https%3A%2F%2Fimageproxy.youversionapi.com%2Fhttps%3A%2F%2Fs3.amazonaws.com%2Fyvplans%2F61562%2F1280x720.jpg&w=3840&q=75,https://www.bible.com/fr/reading-plans/61562-comment-proteger-sa-maison-des-attaques-demoniaq,,,,,
resource,reading_plan,,9,,8,,,,,,,,,,,
,,,,,,fr,Les Armes Du Croyant : La Victoire Dans L'invisible,Église Nouvelle Vie,"La vie ne se limite pas à ce que tu vois. Il existe un monde invisible, un champ de bataille où des forces spirituelles influencent ton quotidien. Mais la bonne nouvelle, c'est que tu n'es pas sans défense.  Sais-tu comment tenir ferme face à l'ennemi de ton âme? Connais-tu les armes spirituelles que Dieu t’a données? Dans ce plan de lecture, tu vas découvrir tes armes et comment les revêtir dans ton quotidien pour identifier et vaincre l'ennemi de ton âme.   ",https://www.bible.com/_next/image?url=https%3A%2F%2Fimageproxy.youversionapi.com%2Fhttps%3A%2F%2Fs3.amazonaws.com%2Fyvplans%2F51551%2F1280x720.jpg&w=3840&q=75,https://www.bible.com/fr/reading-plans/51551-les-armes-du-croyant-la-victoire-dans-linvisible,,,,,
resource,reading_plan,,9,,5,,,,,,,,,,,
,,,,,,fr,Comment savoir si vous vivez une attaque spirituelle ? 5 signes évidents,Jérémy Pothin,"Êtes-vous confronté à des attaques spirituelles sans le savoir ? À travers ce plan de lecture, Jérémy Pothin vous fournit des clés bibliques pour discerner les attaques de l'ennemi et vivre dans la liberté et la sainteté que Dieu désire pour vous.",https://www.bible.com/_next/image?url=https%3A%2F%2Fimageproxy.youversionapi.com%2Fhttps%3A%2F%2Fs3.amazonaws.com%2Fyvplans%2F49004%2F1280x720.jpg&w=3840&q=75,https://www.bible.com/fr/reading-plans/49004-comment-savoir-si-vous-vivez,,,,,
resource,reading_plan,,9,,7,,,,,,,,,,,
,,,,,,fr,7 Jours Pour Vaincre La Peur,TopChretien,"La peur, celle qui nous paralyse, nous éloigne du plan de Dieu et nous amène dans une spirale de pensées mensongères… mais aussi la peur, celle qui ne tient pas devant la vérité et la puissance de la Parole de Dieu, celle qui a été vaincue à la croix par le sacrifice de Jésus ! 7 jours pour en finir avec la peur, ça commence aujourd'hui !",https://www.bible.com/_next/image?url=https%3A%2F%2Fimageproxy.youversionapi.com%2Fhttps%3A%2F%2Fs3.amazonaws.com%2Fyvplans%2F32574%2F1280x720.jpg&w=3840&q=75,https://www.bible.com/fr/reading-plans/32574-7-jours-pour-vaincre-la-peur,,,,,
resource,reading_plan,,9,,5,,,,,,,,,,,
,,,,,,fr,Foi vs Peur,Église Nouvel Impact,"Il est facile de dire que l’on a foi en Dieu, mais qu’en est-il face aux défis insurmontables ? Ce plan de lecture en 5 jours t'accompagne dans ton choix de la foi en te donnant des outils bibliques pour renforcer ta confiance en Dieu. Chaque jour, tu découvriras une nouvelle dimension de la foi et comment marcher dans Ses promesses, même lorsque tout semble impossible. Laisse ces lectures transformer ta perspective face aux défis et répondre à l’appel divin de marcher par la foi.",https://www.bible.com/_next/image?url=https%3A%2F%2Fimageproxy.youversionapi.com%2Fhttps%3A%2F%2Fs3.amazonaws.com%2Fyvplans%2F51547%2F1280x720.jpg&w=3840&q=75,https://www.bible.com/fr/reading-plans/51547-foi-vs-peur,,,,,
resource,reading_plan,,9,,7,,,,,,,,,,,
,,,,,,fr,Croyez Uniquement Ce Que Dieu Dit De Vous,Jesus.net,"Nous pouvons être un(e) enfant de Dieu, et croire pourtant à de nombreux mensonges sur qui nous sommes. Il nous est vital de laisser Dieu renouveler nos pensées, nos raisonnements et transformer notre caractère et notre cœur, afin de pouvoir croire uniquement ce que Dieu dit de chacun de nous. l Bruno Picard",https://www.bible.com/_next/image?url=https%3A%2F%2Fimageproxy.youversionapi.com%2Fhttps%3A%2F%2Fs3.amazonaws.com%2Fyvplans%2F20893%2F1280x720.jpg&w=3840&q=75,https://www.bible.com/fr/reading-plans/20893-croyez-uniquement-ce-que-dieu-dit-de-vous,,,,,
resource,reading_plan,,9,,7,,,,,,,,,,,
,,,,,,fr,Comment Vaincre L'inquiétude ?,IC News,"Ce plan a pour but d’apporter un remède à l’inquiétude. Quelles que soient les situations qui se présenteront à vous, vous saurez comment y faire face à l'aide de la parole de Dieu et l'action de l'Esprit Saint. Nous vous proposons un parcours en  7 jours pour vous approprier ce remède et laisser de côté l’inquiétude.",https://www.bible.com/_next/image?url=https%3A%2F%2Fimageproxy.youversionapi.com%2Fhttps%3A%2F%2Fs3.amazonaws.com%2Fyvplans%2F11829%2F1280x720.jpg&w=3840&q=75,https://www.bible.com/fr/reading-plans/11829-comment-vaincre-linquietude,,,,,
resource,reading_plan,,9,,7,,,,,,,,,,,
,,,,,,fr,Traversez L’épreuve Sans Lâcher Sa Main,Jesus.net,"Dieu sait toutes choses ! Il a toujours su que nos fragilités ou que nos forces les plus encourageantes, ne feraient jamais le poids face aux tempêtes de la vie. J’aimerais vous faire découvrir comment chaque épreuve a le potentiel de vous faire grandir si vous décidez de vous accrocher à Sa main pour la traverser. l Bruno Picard l",https://www.bible.com/_next/image?url=https%3A%2F%2Fimageproxy.youversionapi.com%2Fhttps%3A%2F%2Fs3.amazonaws.com%2Fyvplans%2F19451%2F1280x720.jpg&w=3840&q=75,https://www.bible.com/fr/reading-plans/19451-traversez-lepreuve-sans-lacher-sa-main,,,,,
resource,reading_plan,,9,,8,,,,,,,,,,,
,,,,,,fr,Exposer La Nudité,Ministério Chama,"Depuis l'Éden, la peur a éloigné l'humanité de Dieu. 'Exposer la Nudité' révèle comment ces forces nous isolent et comment l'amour parfait de Dieu chasse toute peur. Il est temps d'écouter la voix de Jésus, de lui faire entièrement confiance et de permettre à Sa gloire de transformer notre vie",https://www.bible.com/_next/image?url=https%3A%2F%2Fimageproxy.youversionapi.com%2Fhttps%3A%2F%2Fs3.amazonaws.com%2Fyvplans%2F51224%2F1280x720.jpg&w=3840&q=75,https://www.bible.com/fr/reading-plans/51224-exposer-la-nudite,,,,,
resource,reading_plan,,9,,9,,,,,,,,,,,
,,,,,,fr,Enveloppé : Une réflexion sur les promesses de Dieu au Psaume 91,Ramesh Richard Evangelism and Church Health,"Passez neuf jours avec le Dr Ramesh Richard, président de RREACH (un ministère de proclamation mondiale) et professeur au Dallas Theological Seminary, alors qu'il offre un aperçu personnel et pastoral du Psaume 91. Même si nous ne comprenons pas toujours comment Dieu agit, nous pouvons faire confiance à ses promesses révélées. Il sera notre abri, notre ombre, notre sanctuaire et notre forteresse.",https://www.bible.com/_next/image?url=https%3A%2F%2Fimageproxy.youversionapi.com%2Fhttps%3A%2F%2Fs3.amazonaws.com%2Fyvplans%2F59663%2F1280x720.jpg&w=3840&q=75,https://www.bible.com/fr/reading-plans/59663-enveloppe-une-reflexion-sur-les-promesses-d,,,,,
resource,reading_plan,,9,,5,,,,,,,,,,,
,,,,,,fr,Vivre Sans Peur,yesHEis,"Si la peur n'existait pas, à quoi ressemblerait ta vie ? De quoi rêverais-tu ? Que ferais-tu de différent ? Où irais-tu ? Sais-tu ce que ça veut dire de vivre sans peur ? Quand nous n'autorisons pas la peur dans notre vie, les gens peuvent voir Jésus comme ils ne l'ont jamais vu. À quoi ça ressemblerait pour toi ?",https://www.bible.com/_next/image?url=https%3A%2F%2Fimageproxy.youversionapi.com%2Fhttps%3A%2F%2Fs3.amazonaws.com%2Fyvplans%2F12694%2F1280x720.jpg&w=3840&q=75,https://www.bible.com/fr/reading-plans/12694-vivre-sans-peur,,,,,
resource,reading_plan,,9,,15,,,,,,,,,,,
,,,,,,fr,"Jacob, la patience de Dieu",GBU (Groupes Bibliques Universitaire),Un parcours dans la vie de Jacob  pour vous encourager à découvrir comment Dieu a agi dans sa vie et comment il agit dans la vôtre ! Le texte du jour est accompagné de quelques questions pour votre réflexion et de pistes d’appropriation.,https://www.bible.com/_next/image?url=https%3A%2F%2Fimageproxy.youversionapi.com%2Fhttps%3A%2F%2Fs3.amazonaws.com%2Fyvplans%2F16071%2F1280x720.jpg&w=3840&q=75,https://www.bible.com/fr/reading-plans/16071-jacob-la-patience-de-dieu,,,,,
resource,reading_plan,,9,,6,,,,,,,,,,,
,,,,,,fr,Que la Paix soit avec vous !,Ɛllemaris,"Le Seigneur Jésus est le Prince de  Paix, cette paix, différente de celle du monde et qu'Il nous a donnée. Mais quelle est notre véritable perception de la paix? Comment se traduit-elle dans nos vies? Est-elle reliée à l'atteinte de nos objectifs? Serait-elle un effet ou une cause? Eh bien, la paix est une quête quotidienne et elle est la clé de tout. Apprenons ensemble à l'intégrer dans notre marche de tous les jours.",https://www.bible.com/_next/image?url=https%3A%2F%2Fimageproxy.youversionapi.com%2Fhttps%3A%2F%2Fs3.amazonaws.com%2Fyvplans%2F33972%2F1280x720.jpg&w=3840&q=75,https://www.bible.com/fr/reading-plans/33972-que-la-paix-soit-avec-vous,,,,,
resource,reading_plan,,9,,5,,,,,,,,,,,
,,,,,,fr,Comment trouver le vrai repos ? | 5 jours pour découvrir le sabbat,la Chapelle,"As-tu parfois l’impression que tout s’enchaîne trop vite ? Tu te sens épuisé, et tu rêves d’un repos véritable, profond ? Ce plan de lecture est là pour t’encourager, mais aussi pour te défier : il t’invitera à adopter des pratiques transformatrices et à te rapprocher de Jésus, le seul vrai repos.",https://www.bible.com/_next/image?url=https%3A%2F%2Fimageproxy.youversionapi.com%2Fhttps%3A%2F%2Fs3.amazonaws.com%2Fyvplans%2F60913%2F1280x720.jpg&w=3840&q=75,https://www.bible.com/fr/reading-plans/60913-comment-trouver-le-vrai-repos-5-jours-po,,,,,
resource,reading_plan,,9,,7,,,,,,,,,,,
,,,,,,fr,Demandez La Sagesse D’en Haut,Jesus.net,"Beaucoup de personnes donnent des conseils ! Nous pouvons recevoir des conseils judicieux, astucieux allant même jusqu’à nous sauver la vie... Mais qu’en est-il des conseils à éviter à tout prix ? Ceux qui auront des conséquences néfastes sur nos relations ou sur notre vie ? Quoi que vous puissiez vivre, rien n’égale la puissance de vie que procure la Sagesse qui vient de Dieu. l Bruno Picard",https://www.bible.com/_next/image?url=https%3A%2F%2Fimageproxy.youversionapi.com%2Fhttps%3A%2F%2Fs3.amazonaws.com%2Fyvplans%2F22526%2F1280x720.jpg&w=3840&q=75,https://www.bible.com/fr/reading-plans/22526-demandez-la-sagesse-den-haut,,,,,
resource,reading_plan,,9,,7,,,,,,,,,,,
,,,,,,fr,Chaque jour un cadeau - Thanksgiving,Église Nouvel Impact,"""La gratitude est bien plus qu'un sentiment : c'est une clé spirituelle puissante qui nous rapproche de Dieu et nous transforme.     Ce plan de lecture de sept jours explore la nature profonde de la reconnaissance, non pas comme une obligation pesante, mais comme une réponse naturelle à la bonté de Dieu.     Ensemble, nous allons découvrir comment Dieu utilise l'Esprit et la vérité pour faire jaillir une reconnaissance sincère en nous, même au coeur des épreuves. Que cette exploration vous pousse à rendre grâce en toute chose, pour la gloire de Dieu.""  ",https://www.bible.com/_next/image?url=https%3A%2F%2Fimageproxy.youversionapi.com%2Fhttps%3A%2F%2Fs3.amazonaws.com%2Fyvplans%2F53009%2F1280x720.jpg&w=3840&q=75,https://www.bible.com/fr/reading-plans/53009-chaque-jour-un-cadeau-thanksgiving,,,,,
resource,reading_plan,,9,,5,,,,,,,,,,,
,,,,,,fr,5 Habitudes Transformatrices Pour Recharger Ton Âme,Église Nouvelle Vie,Ton âme a-t-elle besoin d’être renouvelée?  L’état de ton âme reflète directement tes habitudes quotidiennes. Découvre 5 habitudes puissantes qui peuvent transformer ton cœur et ta vie lorsque tu les intègres dans ton quotidien. Bonne lecture!,https://www.bible.com/_next/image?url=https%3A%2F%2Fimageproxy.youversionapi.com%2Fhttps%3A%2F%2Fs3.amazonaws.com%2Fyvplans%2F54740%2F1280x720.jpg&w=3840&q=75,https://www.bible.com/fr/reading-plans/54740-5-habitudes-transformatrices-pour,,,,,
resource,reading_plan,,9,,3,,,,,,,,,,,
,,,,,,fr,Moment De La Récolte,6Parks Media,"En agriculture, lorsqu'une graine est plantée dans les bonnes circonstances au bon moment, elle produit le résultat attendu. Tout comme dans le Royaume de Dieu. Galates 6:7-9 se réfère à vous, semant une chose et en récoltant selon la semence. Au cours des trois prochains jours, nous découvrirons les principes de la semence et de la récolte.  ",https://www.bible.com/_next/image?url=https%3A%2F%2Fimageproxy.youversionapi.com%2Fhttps%3A%2F%2Fs3.amazonaws.com%2Fyvplans%2F37491%2F1280x720.jpg&w=3840&q=75,https://www.bible.com/fr/reading-plans/37491-moment-de-la-recolte,,,,,
